db--table--sql: idc--account_cache-- show table status from `idc` like 'account_cache';
INNODB_BUFFER_PAGE_LRU,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--EVENTS-- show table status from `information_schema` like 'EVENTS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
EVENTS,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--FILES-- show table status from `information_schema` like 'FILES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
FILES,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--ENABLED_ROLES-- show table status from `information_schema` like 'ENABLED_ROLES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
ENABLED_ROLES,,10,,0,0,0,0,0,0,,2023-06-28 16:15:58,,,,,,
db--table--sql: information_schema--INNODB_CMP_PER_INDEX-- show table status from `information_schema` like 'INNODB_CMP_PER_INDEX';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CMP_PER_INDEX,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_BUFFER_POOL_STATS-- show table status from `information_schema` like 'INNODB_BUFFER_POOL_STATS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_BUFFER_POOL_STATS,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_CACHED_INDEXES-- show table status from `information_schema` like 'INNODB_CACHED_INDEXES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CACHED_INDEXES,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_CMP-- show table status from `information_schema` like 'INNODB_CMP';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CMP,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_CMPMEM_RESET-- show table status from `information_schema` like 'INNODB_CMPMEM_RESET';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CMPMEM_RESET,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_CMP_PER_INDEX_RESET-- show table status from `information_schema` like 'INNODB_CMP_PER_INDEX_RESET';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CMP_PER_INDEX_RESET,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_CMP_RESET-- show table status from `information_schema` like 'INNODB_CMP_RESET';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CMP_RESET,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FIELDS-- show table status from `information_schema` like 'INNODB_FIELDS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FIELDS,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--ENGINES-- show table status from `information_schema` like 'ENGINES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
ENGINES,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--INNODB_COLUMNS-- show table status from `information_schema` like 'INNODB_COLUMNS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_COLUMNS,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_DATAFILES-- show table status from `information_schema` like 'INNODB_DATAFILES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_DATAFILES,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--INNODB_CMPMEM-- show table status from `information_schema` like 'INNODB_CMPMEM';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_CMPMEM,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FOREIGN-- show table status from `information_schema` like 'INNODB_FOREIGN';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FOREIGN,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--INNODB_FOREIGN_COLS-- show table status from `information_schema` like 'INNODB_FOREIGN_COLS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FOREIGN_COLS,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--INNODB_FT_INDEX_CACHE-- show table status from `information_schema` like 'INNODB_FT_INDEX_CACHE';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FT_INDEX_CACHE,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FT_INDEX_TABLE-- show table status from `information_schema` like 'INNODB_FT_INDEX_TABLE';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FT_INDEX_TABLE,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FT_DEFAULT_STOPWORD-- show table status from `information_schema` like 'INNODB_FT_DEFAULT_STOPWORD';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FT_DEFAULT_STOPWORD,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FT_DELETED-- show table status from `information_schema` like 'INNODB_FT_DELETED';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FT_DELETED,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FT_BEING_DELETED-- show table status from `information_schema` like 'INNODB_FT_BEING_DELETED';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FT_BEING_DELETED,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_FT_CONFIG-- show table status from `information_schema` like 'INNODB_FT_CONFIG';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_FT_CONFIG,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_INDEXES-- show table status from `information_schema` like 'INNODB_INDEXES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_INDEXES,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_METRICS-- show table status from `information_schema` like 'INNODB_METRICS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_METRICS,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_SESSION_TEMP_TABLESPACES-- show table status from `information_schema` like 'INNODB_SESSION_TEMP_TABLESPACES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_SESSION_TEMP_TABLESPACES,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_TABLES-- show table status from `information_schema` like 'INNODB_TABLES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_TABLES,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_TABLESPACES-- show table status from `information_schema` like 'INNODB_TABLESPACES';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_TABLESPACES,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_VIRTUAL-- show table status from `information_schema` like 'INNODB_VIRTUAL';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_VIRTUAL,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_TABLESTATS-- show table status from `information_schema` like 'INNODB_TABLESTATS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_TABLESTATS,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_TEMP_TABLE_INFO-- show table status from `information_schema` like 'INNODB_TEMP_TABLE_INFO';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_TEMP_TABLE_INFO,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_TRX-- show table status from `information_schema` like 'INNODB_TRX';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_TRX,,10,,0,0,0,0,0,0,,2023-06-28 16:16:00,,,,,,
db--table--sql: information_schema--INNODB_TABLESPACES_BRIEF-- show table status from `information_schema` like 'INNODB_TABLESPACES_BRIEF';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
INNODB_TABLESPACES_BRIEF,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--KEY_COLUMN_USAGE-- show table status from `information_schema` like 'KEY_COLUMN_USAGE';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
KEY_COLUMN_USAGE,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--KEYWORDS-- show table status from `information_schema` like 'KEYWORDS';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
KEYWORDS,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--OPTIMIZER_TRACE-- show table status from `information_schema` like 'OPTIMIZER_TRACE';
Name,Engine,Version,Row_format,Rows,Avg_row_length,Data_length,Max_data_length,Index_length,Data_free,Auto_increment,Create_time,Update_time,Check_time,Collation,Checksum,Create_options,Comment
OPTIMIZER_TRACE,,10,,0,0,0,0,0,0,,2023-06-28 16:15:56,,,,,,
db--table--sql: information_schema--PARAMETERS-- show table status from `information_schema` like 'PARAMETERS';
