"schema--table--sql: BENCHMARKSQL--dba_tables-- SELECT table_name ,num_rows  FROM dba_tables WHERE OWNER='BENCHMARKSQL'and num_rows is not null order by num_rows desc"
TABLE_NAME,NUM_ROWS
XT1002054YWBILL,0
XT1002054YWBILLRKDZB,0
XT1002055YWBILL,0
XT1002055YWBILLCGDZB,0
XT1002055YWBILLQTXX,0
XT1002058YWBILL,0
XT1002058YWBILLBXXX,0
XT1002058YWBILLXJLL,0
XT1002058YWBILLZFXX,0
XT1002059YWBILL,0
XT1002059YWBILLBKDZB,0
XT1002060YWBILL,0
XT1002060YWBILLZD506,0
XT1002060YWBILLZD526,0
XT1002060YWBILLZD527,0
XT1002060YWBILLZD530,0
XT1002061YWBILL,0
XT1002061YWBILLYJZB,0
XT1002061YWBILLZD542,0
XT1002063YWBILL,0
XT1002063YWBILLZB,0
XT1002068YWBILL,0
XT1002068YWBILLZB,0
XT1002069YWBILL,0
XT1002069YWBILLZB,0
XT100206YWBILL,0
XT100206YWBILLLOANREPAY,0
XT1002071YWBILL,0
XT1002071YWBILLZB,0
XT1002072YWBILL,0
XT1002072YWBILLZB,0
XT1002073YWBILL,0
XT1002073YWBILLZB,0
XT1002074YWBILL,0
XT1002074YWBILLZB,0
XT1002075YWBILL,0
XT1002075YWBILLZB,0
XT1002076YWBILL,0
XT1002076YWBILLZB,0
XT1002077YWBILL,0
XT1002077YWBILLZB,0
XT1002078YWBILL,0
XT1002078YWBILLZB,0
XT1002079YWBILL,0
XT1002079YWBILLZB,0
XT1002080YWBILL,0
XT1002080YWBILLZB,0
XT1002081YWBILL,0
XT1002081YWBILLZB,0
XT1002082YWBILL,0
XT1002082YWBILLZB,0
XT1002083YWBILL,0
XT1002083YWBILLZB,0
XT1002085YWBILL,0
XT1002085YWBILLSQZB,0
XT1002085YWBILLZD735,0
XT1002085YWBILLZD742,0
XT1002085YWBILLZD752,0
XT1002085YWBILLZD759,0
XT1002086YWBILL,0
XT1002086YWBILLJKCX,0
XT1002086YWBILLJKMX,0
XT1002086YWBILLQTXX,0
XT1002087YWBILL,0
XT1002087YWBILLCXMX,0
XT1002087YWBILLFYMX,0
XT1002087YWBILLQTXX,0
XT100208YWBILL,0
XT100208YWBILLCOSTASSIGN,0
XT100208YWBILLCOSTDETAIL,0
XT100208YWBILLLOANREPAY,0
XT1002092YWBILL,0
XT1002092YWBILLZB,0
XT1002092YWBILLZB1,0
XT1002092YWBILLZBZ,0
XT1002099YWBILL,0
XT1002100YWBILL,0
XT1002101YWBILL,0
XT1002102YWBILL,0
XT1002107YWBILL,0
XT1002107YWBILLZB,0
XT1002108YWBILL,0
XT1002111YWBILL,0
XT1002112YWBILL,0
XT1002114YWBILL,0
XT1002114YWBILLSQZB,0
XT1002115YWBILL,0
XT1002115YWBILLSQZB,0
XT1002118YWBILL,0
XT1002118YWBILLZD922,0
XT100211YWBILL,0
XT100211YWBILLCOSTASSIGN,0
XT100211YWBILLCOSTDETAIL,0
XT100211YWBILLLOANREPAY,0
XT1002120YWBILL,0
XT1002120YWBILLZB,0
XT1002122YWBILL,0
XT1002123YWBILL,0
XT1002123YWBILLZB,0
XT1002125YWBILL,0
XT1002126YWBILL,0
XT1002127YWBILL,0
XT1002128YWBILL,0
XT1002128YWBILLBKDZB,0
XT1002129YWBILL,0
XT1002129YWBILLBKDZB,0
XT1002130YWBILL,0
XT1002130YWBILLBKDMX,0
XT1002132YWBILL,0
XT1002132YWBILLBKDMX,0
XT1002133YWBILL,0
XT1002133YWBILLBKDMX,0
XT1002134YWBILL,0
XT1002135YWBILL,0
XT1002136YWBILL,0
XT1002136YWBILLBKDMX,0
XT1002138YWBILL,0
XT1002138YWBILLZB,0
XT1002139YWBILL,0
XT1002139YWBILLZB,0
XT1002140YWBILL,0
XT1002140YWBILLZB,0
XT1002141YWBILL,0
XT1002141YWBILLZB,0
XT1002142YWBILL,0
XT1002142YWBILLZB,0
XT1002143YWBILL,0
XT1002144YWBILL,0
XT1002146YWBILL,0
XT1002146YWBILLDAMX,0
XT1002147YWBILL,0
XT1002147YWBILLDAMX,0
XT1002148YWBILL,0
XT1002149YWBILL,0
XT1002151YWBILL,0
XT1002151YWBILLRKDZB,0
XT1002153YWBILL,0
XT1002153YWBILLRKDZB,0
XT1002154YWBILL,0
XT1002154YWBILLCGJKDZB,0
XT1002154YWBILLQTXX,0
XT1002155YWBILL,0
XT1002155YWBILLBXMX,0
XT1002157YWBILL,0
XT1002157YWBILLZB,0
XT1002158YWBILL,0
XT1002158YWBILLEJZB,0
XT1002158YWBILLZB,0
XT1002159YWBILL,0
XT1002159YWBILLBXXX,0
XT1002159YWBILLXJLL,0
XT1002159YWBILLZFXX,0
XT100216YWBILL,0
XT100216YWBILLHKMX,0
XT1002171YWBILL,0
XT1002171YWBILLCOSTDETAIL,0
XT100217YWBILL,0
XT1002185YWBILL,0
XT1002185YWBILLCOSTDETAIL,0
XT1002210YWBILL,0
XT1002210YWBILLCOSTDETAIL,0
XT100226YWBILL,0
XT100226YWBILLZB,0
XT100228YWBILL,0
XT10023YWBILL,0
XT10023YWBILLZD0055,0
XT10023YWBILLZD0063,0
XT10023YWBILLZD0069,0
XT10023YWBILLZD0075,0
XT10023YWBILLZD0081,0
XT10023YWBILLZD0087,0
XT10023YWBILLZD0095,0
XT10023YWBILLZD0181,0
XT10023YWBILLZD5200,0
XT10023YWBILLZD5275,0
XT100245YWBILL,0
XT100245YWBILLCOSTASSIGN,0
XT100245YWBILLCOSTDETAIL,0
XT100245YWBILLLOANREPAY,0
XT100246YWBILL,0
XT100246YWBILLCOSTASSIGN,0
XT100246YWBILLCOSTDETAIL,0
XT100246YWBILLLOANREPAY,0
XT100260YWBILL,0
XT100260YWBILLCCDETAIL,0
XT100262YWBILL,0
XT100263YWBILL,0
XT100265YWBILL,0
XT100266YWBILL,0
XT100266YWBILLLOANREPAY,0
XT100267YWBILL,0
XT100269YWBILL,0
XT100270YWBILL,0
XT100279YWBILL,0
XT100279YWBILLCOSTASSIGN,0
XT100279YWBILLCOSTDETAIL,0
XT100279YWBILLLOANREPAY,0
XT100283YWBILL,0
XT100283YWBILLZD8018,0
XT100283YWBILLZD8036,0
XT100283YWBILLZD8041,0
XT100285YWBILL,0
XT100285YWBILLZD8018,0
XT100285YWBILLZD8036,0
XT100285YWBILLZD8041,0
XT100295YWBILL,0
XT100298YWBILL,0
XT100307YWBILL,0
XT100307YWBILLFYQD,0
XT100308YWBILL,0
XT100582YWBILLZB,0
XT100584YWBILL,0
XT100585YWBILL,0
XT100585YWBILLCGDZB,0
XT100585YWBILLQTXX,0
XT100586YWBILL,0
XT100588YWBILL,0
XT100588YWBILLCGDZB,0
XT100588YWBILLCGMX,0
XT100588YWBILLQTXX,0
XT100590YWBILL,0
XT100590YWBILLCGDZB,0
XT100590YWBILLCGMX,0
XT100590YWBILLQTXX,0
XT100602YWBILL,0
XT100610YWBILL,0
XT100610YWBILLCGDZB,0
XT100610YWBILLCGMX,0
XT100610YWBILLQTXX,0
XT100613YWBILL,0
XT100614YWBILL,0
XT100618YWBILL,0
XT100620YWBILL,0
XT100621YWBILL,0
XT100622YWBILL,0
XT100622YWBILLZB,0
XT100623YWBILL,0
XT100636YWBILL,0
XT100638YWBILL,0
XT100640YWBILL,0
XT100641YWBILL,0
XT100641YWBILLCGDZB,0
XT100641YWBILLCGMX,0
XT100641YWBILLQTXX,0
XT100642YWBILL,0
XT100642YWBILLCGDZB,0
XT100642YWBILLCGMX,0
XT100642YWBILLQTXX,0
XT100643YWBILL,0
XT100653YWBILL,0
XT100653YWBILLJKMX,0
XT100653YWBILLQTXX,0
XT100657YWBILL,0
XT100657YWBILLCKDZB,0
XT100658YWBILL,0
XT100658YWBILLSDRL,0
XT100659YWBILL,0
XT100659YWBILLGDZL,0
XT100660YWBILL,0
XT100662YWBILL,0
XT100663YWBILL,0
XT100669YWBILL,0
XT100669YWBILLCGMX,0
XT100672YWBILL,0
XT100678YWBILL,0
XT100678YWBILLJBXX,0
XT100678YWBILLZGXX,0
XT100682YWBILL,0
XT100683YWBILL,0
XT100690YWBILL,0
XT100690YWBILLSQZB,0
XT100692YWBILL,0
XT100692YWBILLFKXX,0
XT100694YWBILL,0
XT100694YWBILLXJLLZB,0
XT100694YWBILLZFZB,0
XT100701YWBILL,0
XT100701YWBILLCGDZB,0
XT100701YWBILLQTXX,0
XT100703YWBILL,0
XT100703YWBILLBXXX,0
XT100703YWBILLXJLL,0
XT100703YWBILLZD2446,0
XT100703YWBILLZD2452,0
XT100703YWBILLZD2601,0
XT100703YWBILLZFXX,0
XT100708YWBILL,0
XT100708YWBILLBGMX,0
XT100709YWBILL,0
XT100709YWBILLBJQD,0
XT100709YWBILLSBQD,0
XT100711YWBILL,0
XT100712YWBILL,0
XT100712YWBILLZB,0
XT100713YWBILL,0
XT100713YWBILLZB,0
XT100714YWBILL,0
XT100714YWBILLCGHPXX,0
XT100717YWBILL,0
XT100717YWBILLDFMX,0
XT100720YWBILL,0
XT100720YWBILLYFPJZB,0
XT100721YWBILL,0
XT100721YWBILLYSZB,0
XT100722YWBILL,0
XT100722YWBILLBXFJMX,0
XT100722YWBILLBXMXB,0
XT100723YWBILL,0
XT100725YWBILL,0
XT100725YWBILLZBCS,0
XT100726YWBILL,0
XT100727YWBILL,0
XT100727YWBILLBKXX,0
XT100728YWBILL,0
XT100728YWBILLSKXX,0
XT100732YWBILL,0
XT100732YWBILLSDSRJS,0
XT100733YWBILL,0
XT100733YWBILLSDJSTZD,0
XT100735YWBILL,0
XT100735YWBILLGDCBJSD,0
XT100738YWBILL,0
XT100741YWBILL,0
XT100742YWBILL,0
XT100742YWBILLCGSPXM,0
XT100742YWBILLZDSPXM,0
XT100745YWBILL,0
XT100746YWBILL,0
XT100747YWBILL,0
XT100747YWBILLBXXX,0
XT100747YWBILLXJLL,0
XT100747YWBILLZFXX,0
XT100749YWBILL,0
XT100749YWBILLBXXX,0
XT100749YWBILLXJLL,0
XT100749YWBILLZFXX,0
XT100751YWBILL,0
XT100751YWBILLBXXX,0
XT100751YWBILLXJLL,0
XT100751YWBILLZFXX,0
XT100752YWBILL,0
XT100752YWBILLYZF,0
XT100753YWBILL,0
XT100753YWBILLHTZHQK,0
XT100753YWBILLXJLLXX,0
XT100754YWBILL,0
XT100754YWBILLZFXX,0
XT100757YWBILL,0
XT100757YWBILLFKSQ,0
XT100762YWBILL,0
XT100762YWBILLFSSZZB,0
XT100762YWBILLGDZCKPZB,0
XT100767YWBILL,0
XT100767YWBILLBXXX,0
XT100767YWBILLCREDITDAY,0
XT100767YWBILLWLDWZHXX,0
XT100767YWBILLZB,0
XT100767YWBILLZFXX,0
XT100769YWBILL,0
XT100770YWBILL,0
XT100770YWBILLSALARY,0
XT100772YWBILL,0
XT100772YWBILLBKDZB,0
XT100772YWBILLBXXX,0
XT100772YWBILLXJLL,0
XT100772YWBILLZD2401,0
XT100772YWBILLZFXX,0
XT100773YWBILL,0
XT100773YWBILLZFXX,0
XT100774YWBILL,0
XT100774YWBILLBXXX,0
XT100775YWBILL,0
XT100776YWBILL,0
XT100777YWBILL,0
XT100780YWBILL,0
XT100780YWBILLFLZB,0
XT100780YWBILLZD4012,0
XT100780YWBILLZD4019,0
XT100781YWBILL,0
XT100784YWBILL,0
XT100784YWBILLZB,0
XT100786YWBILL,0
XT100786YWBILLFYBX,0
XT100788YWBILL,0
XT100789YWBILL,0
XT100789YWBILLEJZB,0
XT100789YWBILLZB,0
XT100789YWBILLZD4007,0
XT100790YWBILL,0
XT100790YWBILLZB,0
XT100791YWBILL,0
XT100792YWBILL,0
XT100793YWBILL,0
XT100793YWBILLEJZB,0
XT100793YWBILLFLXXZB,0
XT100794YWBILL,0
XT100794YWBILLCJD,0
XT100794YWBILLWLDWZHXX,0
XT100795YWBILL,0
XT100796YWBILL,0
XT100798YWBILL,0
XT100798YWBILLJKD,0
XT100799YWBILL,0
XT100802YWBILL,0
XT100802YWBILLWLDWZHXX,0
XT100802YWBILLXYTS,0
XT100803YWBILL,0
XT100804YWBILL,0
XT100804YWBILLZB,0
XT100805YWBILL,0
XT100805YWBILLBXXX,0
XT100805YWBILLXJLL,0
XT100807YWBILL,0
XT100807YWBILLJKD,0
XT100808YWBILL,0
XT100808YWBILLSKD,0
XT100810YWBILL,0
XT100810YWBILLZFD,0
XT100811YWBILL,0
XT100812YWBILL,0
XT100812YWBILLDZB,0
XT100813YWBILL,0
XT100817YWBILL,0
XT100820YWBILL,0
XT100820YWBILLWLDWZHXX,0
XT100820YWBILLXYTS,0
XT100820YWBILLZB,0
XT100821YWBILL,0
XT100822YWBILL,0
XT100825YWBILL,0
XT100826YWBILL,0
XT100827YWBILL,0
XT100828YWBILL,0
XT100830YWBILL,0
XT100831YWBILL,0
XT100834YWBILL,0
XT100835YWBILL,0
XT100836YWBILL,0
XT100838YWBILL,0
XT100839YWBILL,0
XT100839YWBILLCGMX,0
XT100840YWBILL,0
XT100846YWBILL,0
XT100847YWBILL,0
XT100847YWBILLDYZB,0
XT100849YWBILL,0
XT100863YWBILL,0
XT100863YWBILLBXD,0
XT100863YWBILLEJZB,0
XT100869YWBILL,0
XT100884YWBILL,0
XT100886YWBILL,0
XT100886YWBILLZB,0
XT100887YWBILL,0
XT100887YWBILLZB,0
XT100888YWBILL,0
XT100889YWBILL,0
XT100890YWBILL,0
XT100893YWBILL,0
XT100893YWBILLCJXQ,0
XT100894YWBILL,0
XT100897YWBILL,0
XT100898YWBILL,0
XT100899YWBILL,0
XT100900YWBILL,0
XT100901YWBILL,0
XT100903YWBILL,0
XT100906YWBILL,0
XT100907YWBILL,0
XT100909YWBILL,0
XT100910YWBILL,0
XT100912YWBILL,0
XT100913YWBILL,0
XT100914YWBILL,0
XT100915YWBILL,0
XT100916YWBILL,0
XT100917YWBILL,0
XT100918YWBILL,0
XT100919YWBILL,0
XT100920YWBILL,0
XT100921YWBILL,0
XT100923YWBILL,0
XT100924YWBILL,0
XT100927YWBILL,0
XT100929YWBILL,0
XT100939YWBILL,0
XT100955YWBILL,0
XT100955YWBILLBXXX,0
XT100955YWBILLZFXX,0
XT100958YWBILL,0
XT100958YWBILLBXXX,0
XT100958YWBILLXJLL,0
XT100958YWBILLZFXX,0
XT100960YWBILL,0
XT100960YWBILLBXXX,0
XT100960YWBILLZFXX,0
XT100961YWBILL,0
XT100961YWBILLZFXX,0
XT100962YWBILL,0
XT100965YWBILL,0
XT100968YWBILL,0
XT100968YWBILLBXXX,0
XT100968YWBILLZFXX,0
XT100970YWBILL,0
XT100973YWBILL,0
XT100974YWBILL,0
XT100979YWBILL,0
XT100979YWBILLBXXX,0
XT100979YWBILLZFXX,0
XT100981YWBILL,0
XT100981YWBILLBXXX,0
XT100987YWBILL,0
XT100987YWBILLBXXX,0
XT100987YWBILLZFXX,0
XT100991YWBILL,0
XT100991YWBILLBXXX,0
XT100991YWBILLZFXX,0
XT100992YWBILL,0
XT100994YWBILL,0
XT100997YWBILL,0
XT100997YWBILLBXXX,0
XT100997YWBILLZFXX,0
XT100998YWBILL,0
XT101007YWBILL,0
XT101012YWBILL,0
XT101013YWBILL,0
XT101013YWBILLZB1,0
XT101014YWBILL,0
XT101014YWBILLZB1,0
XT101015YWBILL,0
XT101015YWBILLZB1,0
XT101016YWBILL,0
XT101016YWBILLZB1,0
XT101017YWBILL,0
XT101017YWBILLZB1,0
XT101018YWBILL,0
XT101018YWBILLZB1,0
XT101019YWBILL,0
XT101023YWBILL,0
XT101023YWBILLZB1,0
XT101025YWBILL,0
XT101025YWBILLBKDZB,0
XT101026YWBILL,0
XT101029YWBILL,0
XT101029YWBILLZB,0
XT101032YWBILL,0
XT101032YWBILLBKDZB,0
XT101033YWBILL,0
XT101035YWBILL,0
XT101037YWBILL,0
XT101038YWBILL,0
XT101039YWBILL,0
XT101042YWBILL,0
XT101043YWBILL,0
XT101049YWBILL,0
XT101050YWBILL,0
XT101052YWBILL,0
XT101056YWBILL,0
XT101058YWBILL,0
XT101059YWBILL,0
XT101060YWBILL,0
XT101061YWBILL,0
XT101069YWBILL,0
XT101070YWBILL,0
XT101070YWBILLCGDZB,0
XT101070YWBILLEJZB,0
XT101071YWBILL,0
XT101071YWBILLCGDZB,0
XT101071YWBILLEJZB,0
XT101072YWBILL,0
XT101075YWBILL,0
XT101076YWBILL,0
XT101079YWBILL,0
XT101079YWBILLJKCX,0
XT101079YWBILLJKMX,0
XT101080YWBILL,0
XT101080YWBILLCXMX,0
XT101080YWBILLFYMX,0
XT101083YWBILL,0
XT101087YWBILL,0
XT101088YWBILL,0
XT101088YWBILLZB,0
XT101090YWBILL,0
XT101094YWBILL,0
XT101094YWBILLBXXX,0
XT101095YWBILL,0
XT101098YWBILL,0
XT101099YWBILL,0
XT101102YWBILL,0
XT101104YWBILL,0
XT101105YWBILL,0
XT101106YWBILL,0
XT101107YWBILL,0
XT101108YWBILL,0
XT101109YWBILL,0
XT101114YWBILL,0
XT101120YWBILL,0
XT101121YWBILL,0
XT101225YWBILL,0
XT101226YWBILL,0
XT101848YWBILL,0
XT101848YWBILLCGD,0
XT101848YWBILLWLDWZHXXDJ,0
XT101848YWBILLZFXX,0
XT104001YWBILL,0
XT104001YWBILLYSMX,0
XT104002YWBILL,0
XT104002YWBILLYSMX,0
XT104003YWBILL,0
XT104003YWBILLYSMX,0
XT104004YWBILL,0
XT104004YWBILLYSMX,0
XT104005YWBILL,0
XT104005YWBILLYSMX,0
XT104006YWBILL,0
XT104006YWBILLYSMX,0
XT104007YWBILL,0
XT104007YWBILLYSMX,0
XT104009YWBILL,0
XT104009YWBILLYSMX,0
XT104010YWBILL,0
XT104010YWBILLYSMX,0
XT104011YWBILL,0
XT104011YWBILLYSMX,0
XT104012YWBILL,0
XT104012YWBILLYSMX,0
XT104013YWBILL,0
XT104013YWBILLYSMX,0
XT104014YWBILL,0
XT104014YWBILLYSMX,0
XT104015YWBILL,0
XT104015YWBILLYSMX,0
XT104016YWBILL,0
XT104016YWBILLYSMX,0
XT104018YWBILL,0
XT104018YWBILLYSMX,0
XT104018YWBILLZD5063,0
XT104019YWBILL,0
XT104019YWBILLYSMX,0
XT104019YWBILLZD5047,0
XT104024YWBILL,0
XT104024YWBILLYSMX,0
XT104024YWBILLZD5049,0
XT104025YWBILL,0
XT104025YWBILLYSMX,0
XT104026YWBILL,0
XT104026YWBILLYSMX,0
XT104027YWBILL,0
XT104027YWBILLYSMX,0
XT104027YWBILLZD5037,0
XT104028YWBILL,0
XT104028YWBILLYSMX,0
XT104028YWBILLZD5051,0
XT104029YWBILL,0
XT104029YWBILLYSMX,0
XT104030YWBILL,0
XT104030YWBILLYSMX,0
XT104031YWBILL,0
XT104031YWBILLYSMX,0
XT104032YWBILL,0
XT104032YWBILLYSMX,0
XT104033YWBILL,0
XT104033YWBILLYSMX,0
XT104034YWBILL,0
XT104034YWBILLYSMX,0
XT104035YWBILL,0
XT104035YWBILLYSMX,0
XT104036YWBILL,0
XT104036YWBILLYSMX,0
XT104037YWBILL,0
XT104037YWBILLYSMX,0
XT104038YWBILL,0
XT104038YWBILLYSMX,0
XT104039YWBILL,0
XT104039YWBILLYSMX,0
XT104043YWBILL,0
XT104043YWBILLYSMX,0
XT104044YWBILL,0
XT104044YWBILLYSMX,0
XT104053YWBILL,0
XT104053YWBILLYSMX,0
XT104055YWBILL,0
XT104055YWBILLBDB,0
XT104055YWBILLZD5008,0
XT104056YWBILL,0
XT104056YWBILLYSMX,0
XT104057YWBILL,0
XT104057YWBILLYSMX,0
XT104058YWBILL,0
XT104058YWBILLYSMX,0
XT104060YWBILL,0
XT104060YWBILLGLDXZB,0
XT104061YWBILL,0
XT104061YWBILLZD5007,0
XT104062YWBILL,0
XT104062YWBILLZD5011,0
XT104063YWBILL,0
XT104063YWBILLZD5007,0
XT104064YWBILL,0
XT104064YWBILLYSMX,0
XT104065YWBILL,0
XT104068YWBILL,0
XT104068YWBILLYSMX,0
XT104069YWBILL,0
XT104069YWBILLYSMX,0
XT104070YWBILL,0
XT104070YWBILLYSMX,0
XT104072YWBILL,0
XT104072YWBILLYSMX,0
XT104075YWBILL,0
XT104075YWBILLYSMX,0
XT104076YWBILL,0
XT104076YWBILLYSMX,0
XT104077YWBILL,0
XT104077YWBILLYSMX,0
XT104078YWBILL,0
XT104078YWBILLYSMX,0
XT104079YWBILL,0
XT104079YWBILLYSMX,0
XT104080YWBILL,0
XT104080YWBILLYSMX,0
XT104081YWBILL,0
XT104081YWBILLYSMX,0
XT104089YWBILL,0
XT104089YWBILLZD5007,0
XT104091YWBILL,0
XT104091YWBILLZD5007,0
XT104092YWBILL,0
XT104092YWBILLZD5007,0
XT104093YWBILL,0
XT104093YWBILLZD5007,0
XT104094YWBILL,0
XT104094YWBILLZD5010,0
XT104095YWBILL,0
XT104095YWBILLZD5007,0
XT104096YWBILL,0
XT104096YWBILLZD5007,0
XT104097YWBILL,0
XT104097YWBILLZD5010,0
XT104098YWBILL,0
XT104098YWBILLZD5007,0
XT104099YWBILL,0
XT104099YWBILLZD5010,0
XT104104YWBILL,0
XT104104YWBILLSALARY,0
XT104106YWBILL,0
XT104106YWBILLSALARY,0
XT104107YWBILL,0
XT104107YWBILLSALARY,0
XT104108YWBILL,0
XT104108YWBILLSALARY,0
XT104109YWBILL,0
XT104109YWBILLSALARY,0
XT104110YWBILL,0
XT104110YWBILLSALARY,0
XT104111YWBILL,0
XT104111YWBILLSALARY,0
XT104112YWBILL,0
XT104112YWBILLSALARY,0
XT104113YWBILL,0
XT104113YWBILLSALARY,0
XT104114YWBILL,0
XT104114YWBILLSALARY,0
XT104115YWBILL,0
XT104115YWBILLSALARY,0
XT104116YWBILL,0
XT104116YWBILLSALARY,0
XT104117YWBILL,0
XT104117YWBILLSALARY,0
XT104118YWBILL,0
XT104118YWBILLSALARY,0
XT104119YWBILL,0
XT104119YWBILLSALARY,0
XT104120YWBILL,0
XT104120YWBILLSALARY,0
XT104121YWBILL,0
XT104121YWBILLYSMX,0
XT104122YWBILL,0
XT104122YWBILLYSMX,0
XT104123YWBILL,0
XT104123YWBILLYSMX,0
XT104124YWBILL,0
XT104124YWBILLYSMX,0
XT104125YWBILL,0
XT104125YWBILLYSMX,0
XT104126YWBILL,0
XT104126YWBILLSALARY,0
XT104127YWBILL,0
XT104127YWBILLYSMX,0
XT104128YWBILL,0
XT104128YWBILLYSMX,0
XT104129YWBILL,0
XT104129YWBILLSALARY,0
XT104130YWBILL,0
XT104130YWBILLYSMX,0
XT104131YWBILL,0
XT104131YWBILLYSMX,0
XT104132YWBILL,0
XT104132YWBILLYSMX,0
XT104133YWBILL,0
XT104133YWBILLYSMX,0
XT104134YWBILL,0
XT104134YWBILLYSMX,0
XT104135YWBILL,0
XT104135YWBILLYSMX,0
XT104136YWBILL,0
XT104136YWBILLYSMX,0
XT104137YWBILL,0
XT104137YWBILLYSMX,0
XT104138YWBILL,0
XT104138YWBILLYSMX,0
XT104139YWBILL,0
XT104139YWBILLYSMX,0
XT104140YWBILL,0
XT104140YWBILLYSMX,0
XT104141YWBILL,0
XT104141YWBILLYSMX,0
XT104142YWBILL,0
XT104142YWBILLYSMX,0
XT104143YWBILL,0
XT104143YWBILLYSMX,0
XT104144YWBILL,0
XT104144YWBILLYSMX,0
XT104145YWBILL,0
XT104145YWBILLYSMX,0
XT104146YWBILL,0
XT104146YWBILLYSMX,0
XT104147YWBILL,0
XT104147YWBILLYSMX,0
XT104148YWBILL,0
XT104148YWBILLYSMX,0
XT104149YWBILL,0
XT104149YWBILLYSMX,0
XT104150YWBILL,0
XT104150YWBILLYSMX,0
XT104151YWBILL,0
XT104151YWBILLYSMX,0
XT104152YWBILL,0
XT104152YWBILLYSMX,0
XT104153YWBILL,0
XT104153YWBILLYSMX,0
XT104154YWBILL,0
XT104154YWBILLYSMX,0
XT104155YWBILL,0
XT104155YWBILLYSMX,0
XT104156YWBILL,0
XT104156YWBILLZD5009,0
XT104163YWBILL,0
XT104163YWBILLZD5025,0
XT104163YWBILLZD5063,0
XT104164YWBILL,0
XT104164YWBILLDBDCJQKB,0
XT104164YWBILLHBDWZB,0
XT104164YWBILLZD5097,0
XT104165YWBILL,0
XT104165YWBILLXZDWZB,0
XT104165YWBILLZD5107,0
XT104165YWBILLZD5131,0
XT104166YWBILL,0
XT104166YWBILLZD5007,0
XT104167YWBILL,0
XT104167YWBILLYSMX,0
XT104168YWBILL,0
XT104168YWBILLYSMX,0
XT104170YWBILL,0
XT104170YWBILLYSMX,0
XT104171YWBILL,0
XT104171YWBILLYSMX,0
XT104172YWBILL,0
XT104172YWBILLYSMX,0
XT104173YWBILL,0
XT104173YWBILLYSMX,0
XT104174YWBILL,0
XT104174YWBILLYSMX,0
XT104175YWBILL,0
XT104175YWBILLYSMX,0
XT104176YWBILL,0
XT104176YWBILLYSMX,0
XT104178YWBILL,0
XT104178YWBILLYSMX,0
XT104179YWBILL,0
XT104179YWBILLYSMX,0
XT104180YWBILL,0
XT104180YWBILLYSMX,0
XT104181YWBILL,0
XT104181YWBILLSALARY,0
XT104181YWBILLZD5026,0
XT104182YWBILL,0
XT104182YWBILLSALARY,0
XT104182YWBILLZD5024,0
XT104183YWBILL,0
XT104183YWBILLSALARY,0
XT104183YWBILLZD5024,0
XT104184YWBILL,0
XT104184YWBILLSALARY,0
XT104184YWBILLZD5023,0
XT104185YWBILL,0
XT104185YWBILLSALARY,0
XT104185YWBILLZD5024,0
XT104186YWBILL,0
XT104186YWBILLSALARY,0
XT104186YWBILLZD5024,0
XT104188YWBILL,0
XT104188YWBILLSALARY,0
XT104188YWBILLZD5024,0
XT104189YWBILL,0
XT104189YWBILLSALARY,0
XT104189YWBILLZD5024,0
XT104190YWBILL,0
XT104190YWBILLSALARY,0
XT104190YWBILLZD5024,0
XT104191YWBILL,0
XT104191YWBILLSALARY,0
XT104191YWBILLZD5024,0
XT104192YWBILL,0
XT104192YWBILLZD5007,0
XT104193YWBILL,0
XT104193YWBILLZD5007,0
XT104194YWBILL,0
XT104194YWBILLSALARY,0
XT104195YWBILL,0
XT104195YWBILLSALARY,0
XT104198YWBILL,0
XT104198YWBILLYSMX,0
XT104199YWBILL,0
XT104199YWBILLYSMX,0
XT104200YWBILL,0
XT104200YWBILLYSMX,0
XT104201YWBILL,0
XT104201YWBILLYSMX,0
XT104202YWBILL,0
XT104202YWBILLYSMX,0
XT104203YWBILL,0
XT104203YWBILLYSMX,0
XT104204YWBILL,0
XT104204YWBILLYSMX,0
XT104205YWBILL,0
XT104205YWBILLYSMX,0
XT104206YWBILL,0
XT104206YWBILLYSMX,0
XT104207YWBILL,0
XT104207YWBILLYSMX,0
XT104208YWBILL,0
XT104208YWBILLYSMX,0
XT104209YWBILL,0
XT104209YWBILLYSMX,0
XT104210YWBILL,0
XT104211YWBILL,0
XT104211YWBILLYSMX,0
XT104212YWBILL,0
XT104212YWBILLYSMX,0
XT104213YWBILL,0
XT104213YWBILLZD5018,0
XT104214YWBILL,0
XT104214YWBILLYSMX,0
XT104216YWBILL,0
XT104216YWBILLYSMX,0
XT104217YWBILL,0
XT104217YWBILLYSMX,0
XT104218YWBILL,0
XT104218YWBILLYSMX,0
XT104219YWBILL,0
XT104219YWBILLYSMX,0
XT104220YWBILL,0
XT104220YWBILLSALARY,0
XT104220YWBILLZD5024,0
XT104221YWBILL,0
XT104221YWBILLSALARY,0
XT104222YWBILL,0
XT104222YWBILLSALARY,0
XT100308YWBILLZB,0
XT100312YWBILL,0
XT10031YWBILL,0
XT10032YWBILL,0
XT100336YWBILL,0
XT100341YWBILL,0
XT100345YWBILL,0
XT100346YWBILL,0
XT100352YWBILL,0
XT100352YWBILLDFJSDZB,0
XT100355YWBILL,0
XT100355YWBILLCGDZB,0
